feature,UniProt ID,Description,KEGGID,KO_ID,Pathway_IDs,Pathway_Names,pan_bio_class,pan_bio_class_short,parent_cluster,consensus_pass,cluster_condition_keys,regime_importance_label,PAN_global_mean_normSHAP,Ae_mean_normSHAP,An_mean_normSHAP,AeAn_delta_An_minus_Ae,total_var_normSHAP,regime_var_frac,within_var_normSHAP,p_regime_Ae_vs_An,q_regime_Ae_vs_An,d_out,d_all,z_out_rank,z_all_rank,quad,mean_abs_shap,consensus_score,Ac+CA_ae,Ac+CA_an,Ac+KL_ae,ANCHOR:Ac_ae,ANCHOR:Ac_an,Ac+KL_an,Ac+SA_ae,Ac+SA_an,Ac+SF_ae,Ac+SF_an,Ac+pCA_ae,Ac+pCA_an,CA_an,SF_ae,pC_ae,pC_an,BREADTH_frac_ge1x,BREADTH_frac_ge2x,BREADTH_frac_ge5x,q_value_O2_DEG,AeAn_direction,gene,shap_rank,module,mod_gr_r,mod_gr_abs_r,in_gr_module,tier
RPA2331,Q6N7C7,Glutathione hydrolase proenzyme OS=Rhodopseudomonas palustris (strain ATCC BAA-98 / CGA009) OX=258594 GN=ggt2 PE=3 SV=1,rpa:TX73_012055,K00681,"rpa00430,rpa00460,rpa00480,rpa01100","Taurine and hypotaurine metabolism, Cyanoamino acid metabolism, Glutathione metabolism, Metabolic pathways",Background / low-importance,Background,40,True,Ac+SF_an,Regime-invariant importance,1213849953.188266,294103010.8049617,2133596895.57157,1839493884.766609,9.314273095669617e+18,0.09082130503739777,8.468338657646179e+18,0.2587975700017071,0.6281977902611812,1.696572731689137e-05,1.728750556127286e-05,1.201925459238815,1.224060000876265,HH,5.346235347894934e-06,4.536734442121222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5809662070.4645,1150798111.93381,0.0,11259113094.10806,1202025974.505884,0.0,0.0,0.25,0.25,0.25,0.6633694121743366,ns,RPA2331,86,5,-0.12040674414776421,0.12040674414776421,False,Tier4_ConditionalBackground_HH
RPA1632,Q6N9B7,Two-component cell cycle transcriptional regulator ctrA winged helix family OS=Rhodopseudomonas palustris (strain ATCC BAA-98 / CGA009) OX=258594 GN=ctrA PE=4 SV=1,rpa:TX73_008385,K13584,rpa02020,Two-component system,Background / low-importance,Background,21,True,ANCHOR:Ac_ae,Regime-invariant importance,1201994401.862447,2403988803.601478,0.1234168924981902,-2403988803.478061,1.500059599629349e+19,0.096315542540374,1.355580545448152e+19,0.245983886165876,0.6281977902611812,2.201965639480035e-05,2.21125875768567e-05,1.415534709383206,1.428765766976029,HH,5.307195126312144e-06,8.112059157127115,0.0,0.0,837190814.9992514,15452031873.53102,0.9873351399855214,0.0,0.0,0.0,0.0,0.0,2942687740.281548,0.0,0.0,0.0,0.0,0.0,0.1875,0.1875,0.1875,0.04388399197177335,An_up,RPA1632,87,14,-0.36688938014314376,0.36688938014314376,False,Tier4_ConditionalBackground_HH
RPA2731,P60363,K(+)-insensitive pyrophosphate-energized proton pump OS=Rhodopseudomonas palustris (strain ATCC BAA-98 / CGA009) OX=258594 GN=hppA PE=3 SV=1,,,,,Background / low-importance,Background,40,True,Ac+SF_an,Regime-invariant importance,1128325669.495249,137789633.1902668,2118861705.800232,1981072072.609965,8.35774661396553e+18,0.1173954756631764,7.376584974746745e+18,0.1990030513854488,0.6281977902611812,1.487471898086972e-05,1.483812856338563e-05,1.019475714897083,1.010304718529332,HH,5.100888636970419e-06,4.661555970872255,0.0,0.0,0.0,0.0,9.841428615309118,0.0,0.0,9129128629.492521,0.0,7821765007.067905,1102317065.522135,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,8.948799183923331e-09,An_up,RPA2731,88,9,-0.7108674866789133,0.7108674866789133,True,Tier4_ConditionalBackground_HH
RPA4654,Q6N0V6,Carboxymuconolactone decarboxylase-like domain-containing protein OS=Rhodopseudomonas palustris (strain ATCC BAA-98 / CGA009) OX=258594 GN=RPA4654 PE=4 SV=1,rpa:TX73_024165,,,,Background / low-importance,Background,9,True,Ac+pCA_ae,Regime-invariant importance,1130106135.169566,2186869778.286982,73342492.05215017,-2113527286.234831,9.57602563540585e+18,0.116619299063464,8.459276237991057e+18,0.2011106470035036,0.6281977902611812,1.268827605810801e-05,1.113119578396873e-05,0.5286895639556498,0.4548070840612248,HH,5.012861987640074e-06,2.1629056872538,0.0,0.0,0.0,0.0,2.657545720938763,0.0,0.0,0.0,6435166727.32423,586739933.7596557,11059791498.97162,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.1875,0.03979860183276682,Ae_up,RPA4654,89,10,-0.45471877783615555,0.45471877783615555,False,Tier4_ConditionalBackground_HH
RPA4025,Q6N2M5,Putative branched-chain amino acid ABC transport system ATP-binding protein OS=Rhodopseudomonas palustris (strain ATCC BAA-98 / CGA009) OX=258594 GN=RPA4025 PE=3 SV=1,rpa:TX73_020855,K01996,"rpa02010,rpa02024","ABC transporters, Quorum sensing",Background / low-importance,Background,41,True,ANCHOR:Ac_an,Regime-invariant importance,545189992.1851752,367754716.5364199,722625267.8339306,354870551.2975107,2.215923627401784e+18,0.01420774464211323,2.184440350357234e+18,0.6540021592800173,0.774940734856139,2.250614916490034e-05,2.16646133436556e-05,1.659638262828748,1.61247983659047,HH,4.992569463206358e-06,5.200415058930444,0.0,0.0,0.0,1822296473.419621,194.1826338833183,5781001948.488811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1119741258.871737,0.0,0.25,0.25,0.25,0.08593832477816789,ns,RPA4025,90,4,0.1907718068154067,0.1907718068154067,False,Tier4_ConditionalBackground_HH
RPA4175,Q6N275,N5-carboxyaminoimidazole ribonucleotide synthase OS=Rhodopseudomonas palustris (strain ATCC BAA-98 / CGA009) OX=258594 GN=purK PE=3 SV=1,rpa:TX73_021645,K01589,"rpa00230,rpa01100,rpa01110","Purine metabolism, Metabolic pathways, Biosynthesis of secondary metabolites",Background / low-importance,Background,40,True,Ac+SF_an,Regime-invariant importance,1003196741.095088,1242878686.768079,763514795.4220983,-479363891.3459803,7.623059034314775e+18,0.0075360081593221,7.565611599233185e+18,0.7421339861697382,0.8446748965616453,1.478280197914861e-05,1.483618678906434e-05,1.011455549135056,1.010135261349543,HH,4.943157316406187e-06,5.432420683728101,0.0,0.0,0.0,0.0,39.31941329596363,0.0,9646304449.017313,0.0,0.0,6108118324.057373,296725045.1273154,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,4.137101480705551e-13,An_up,RPA4175,91,9,-0.7108674866789133,0.7108674866789133,True,Tier4_ConditionalBackground_HH
RPA3619,Q6N3S4,Putative vanillate O-demethylase oxygenase iron-sulfur subunit OS=Rhodopseudomonas palustris (strain ATCC BAA-98 / CGA009) OX=258594 GN=vanA PE=4 SV=1,rpa:TX73_018755,K03862,"rpa00627,rpa01120","Aminobenzoate degradation, Microbial metabolism in diverse environments",Background / low-importance,Background,21,True,ANCHOR:Ac_ae,Regime-invariant importance,1000353624.108251,1602913489.1549,397793759.0616024,-1205119730.093297,5.110226822272284e+18,0.07104936896002417,4.747148431307249e+18,0.3119728646888973,0.6281977902611812,1.507390799614618e-05,1.54152336555457e-05,0.8835453531075212,0.9150849266839443,HH,4.431584163285476e-06,5.21001497050274,1821994001.085983,3182350070.569688,0.0,8558699818.581341,1.923131165446548,0.0,2442614093.571872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3125,0.25,0.25,0.6923112412793117,ns,RPA3619,92,1,-0.6150968944808747,0.6150968944808747,True,Tier4_ConditionalBackground_HH
RPA2302,Q6N7F5,Acyl-CoA synthetase OS=Rhodopseudomonas palustris (strain ATCC BAA-98 / CGA009) OX=258594 GN=RPA2302 PE=4 SV=1,rpa:TX73_011905,K01895,"rpa00010,rpa00620,rpa00630,rpa00640,rpa00680,rpa00720,rpa01100,rpa01110,rpa01120,rpa01200","Glycolysis / Gluconeogenesis, Pyruvate metabolism, Glyoxylate and dicarboxylate metabolism, Propanoate metabolism, Methane metabolism, Other carbon fixation pathways, Metabolic pathways, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism",Background / low-importance,Background,50,True,Ac+KL_an,Regime-invariant importance,914391986.7874112,240060277.5761256,1588723695.998697,1348663418.422571,7.023131441713922e+18,0.06474651055894855,6.568408187666108e+18,0.3411044959925506,0.6281977902611812,2.118377234403566e-05,2.121171306637559e-05,1.960270479359118,1.94329617152689,HH,4.416104310955188e-06,6.150006013211374,0.0,0.0,0.0,752392242.3537854,29.1339276405315,10599000774.76443,0.0,2110788764.091213,0.0,0.0,1168089978.255219,0.0,0.0,0.0,0.0,0.0,0.3125,0.3125,0.3125,0.02962394251152339,An_up,RPA2302,93,7,0.7047771165023787,0.7047771165023787,True,Tier4_ConditionalBackground_HH
RPA0233,Q6ND76,Putative Citrate lyase beta chain (Acyl lyase subunit) (CitE) OS=Rhodopseudomonas palustris (strain ATCC BAA-98 / CGA009) OX=258594 GN=RPA0233 PE=3 SV=1,rpa:TX73_001205,K01644,rpa02020,Two-component system,Background / low-importance,Background,40,True,Ac+SF_an,Regime-invariant importance,956875245.0584885,1052520975.386101,861229514.7308758,-191291460.6552254,5.061315404204755e+18,0.001807456164913671,5.052167298474852e+18,0.8717499370651911,0.9234509022111597,5.158094817336596e-06,5.324317361396729e-06,0.1716571940612309,0.1800415938936736,HH,4.406100979249498e-06,2.098497984942818,0.0,0.0,0.0,0.0,14.36315699906553,0.0,586349061.3572919,0.0,1460134043.023678,6889836103.48385,0.0,0.0,0.0,6373684698.70784,0.0,0.0,0.3125,0.3125,0.3125,0.002731782300831567,An_up,RPA0233,94,16,-0.47243125291581767,0.47243125291581767,False,Tier4_ConditionalBackground_HH
RPA4230,Q6N220,Uncharacterized protein OS=Rhodopseudomonas palustris (strain ATCC BAA-98 / CGA009) OX=258594 GN=RPA4230 PE=4 SV=1,rpa:TX73_021920,,,,Background / low-importance,Background,40,True,Ac+SF_an,Regime-invariant importance,944416222.5462923,0.0,1888832445.092585,1888832445.092585,7.194479644011526e+18,0.1239731079301917,6.302557642602918e+18,0.187496089324424,0.6281977902611812,1.287786956115544e-05,1.277134795765523e-05,0.8452417533008473,0.829938334625122,HH,4.394270983909078e-06,3.966518424060574,0.0,0.0,0.0,0.0,17.58865420894888,0.0,0.0,0.0,0.0,5552590301.726653,0.0,9558069241.42537,0.0,0.0,0.0,0.0,0.1875,0.1875,0.1875,0.9929243738757091,ns,RPA4230,95,5,-0.12040674414776421,0.12040674414776421,False,Tier4_ConditionalBackground_HH
RPA0820,Q6NBK8,Putative glutathionine S-transferase OS=Rhodopseudomonas palustris (strain ATCC BAA-98 / CGA009) OX=258594 GN=gst2 PE=4 SV=1,rpa:TX73_004230,K00799,"rpa00480,rpa01100","Glutathione metabolism, Metabolic pathways",Background / low-importance,Background,40,True,Ac+SF_an,Regime-invariant importance,953688477.5067155,999934482.1019353,907442472.9114958,-92492009.19043946,6.809345630327156e+18,0.0003140820068665439,6.807206937386135e+18,0.9463675452096845,0.9667310597725203,9.717190726153018e-06,1.009927749868441e-05,0.5694585173096999,0.5967487619701636,HH,4.200389871857345e-06,3.5094261488677,0.0,0.0,0.0,0.0,0.0,0.0,7999475856.815482,0.0,0.0,7259539783.291966,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.125,0.03289772826857917,Ae_up,RPA0820,96,5,-0.12040674414776421,0.12040674414776421,False,Tier4_ConditionalBackground_HH
RPA4395,Q6N1L0,Transcriptional regulator XRE family OS=Rhodopseudomonas palustris (strain ATCC BAA-98 / CGA009) OX=258594 GN=RPA4395 PE=3 SV=1,rpa:TX73_022780,,,,Background / low-importance,Background,50,True,Ac+KL_an,Regime-invariant importance,930580286.0846719,133826548.1687487,1727334024.000595,1593507475.831846,6.612278149800445e+18,0.09600571913360209,5.97746163091745e+18,0.2458858487077848,0.6281977902611812,1.029076463893487e-05,1.025806247563282e-05,0.9725213314446182,0.960582557260031,HH,4.098613017574853e-06,3.572316372105025,0.0,0.0,0.0,0.0,0.0,9933032621.591085,0.0,0.0,0.0,257678608.3676682,0.0,3627960962.046008,0.0,0.0,1070612385.34999,0.0,0.25,0.25,0.25,6.194298943061716e-05,Ae_up,RPA4395,97,1,-0.6150968944808747,0.6150968944808747,True,Tier4_ConditionalBackground_HH
RPA1610,Q6N9D9,N-terminal of MaoC-like dehydratase domain-containing protein OS=Rhodopseudomonas palustris (strain ATCC BAA-98 / CGA009) OX=258594 GN=RPA1610 PE=4 SV=1,rpa:TX73_008270,K09709,"rpa00720,rpa01100,rpa01120,rpa01200","Other carbon fixation pathways, Metabolic pathways, Microbial metabolism in diverse environments, Carbon metabolism",Background / low-importance,Background,21,True,ANCHOR:Ac_ae,Regime-invariant importance,872344341.1533812,1299980844.45658,444707837.8501824,-855273006.6063979,7.242534803685736e+18,0.0252498584976523,7.05966182472835e+18,0.5497325432480957,0.7068549593867175,1.412196927153563e-05,1.39961643519858e-05,0.810634380775499,0.8062436259478676,HH,3.842120799165186e-06,6.750964588273392,0.0,0.0,0.0,10399846755.65264,0.0,0.0,0.0,3557662702.801459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.125,0.8407614270387378,ns,RPA1610,98,5,-0.12040674414776421,0.12040674414776421,False,Tier4_ConditionalBackground_HH
RPA0051,Q6NDQ4,Ribosome hibernation promoting factor OS=Rhodopseudomonas palustris (strain ATCC BAA-98 / CGA009) OX=258594 GN=hpf PE=3 SV=1,rpa:TX73_000265,,,,Background / low-importance,Background,50,True,Ac+KL_an,Regime-invariant importance,804323864.5439348,422547774.9988473,1186099954.089022,763552179.0901752,6.074220814838331e+18,0.02399533816622009,5.928467832289993e+18,0.5596413786278609,0.7141061933234313,1.381182829609519e-05,1.354847342998269e-05,1.291802077522144,1.255783834184563,HH,3.542533955276515e-06,2.620412919919026,0.0,0.0,0.0,3380382199.990778,0.0,9488799632.71218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.125,0.3256101859922025,ns,RPA0051,99,14,-0.36688938014314376,0.36688938014314376,False,Tier4_ConditionalBackground_HH
RPA4380,Q6N1M5,Ribonuclease T2 OS=Rhodopseudomonas palustris (strain ATCC BAA-98 / CGA009) OX=258594 GN=RPA4380 PE=3 SV=1,rpa:TX73_022705,,,,Background / low-importance,Background,41,True,ANCHOR:Ac_an,Regime-invariant importance,16.47728129936289,0.0,32.95456259872577,32.95456259872577,4344.012784293344,0.06249999999999996,4072.51198527501,0.3506166628202074,0.6281977902611812,2.781183338400589e-05,2.72690872782758e-05,2.121919111657635,2.10494422046204,HH,3.518212608121938e-06,4.682292987571952,0.0,0.0,0.0,0.0,263.6365007898062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0625,2.141906486843853e-06,An_up,RPA4380,100,17,0.34558391883036077,0.34558391883036077,False,Tier4_ConditionalBackground_HH
RPA4442,Q6N1G4,ErfK/YbiS/YcfS/YnhG OS=Rhodopseudomonas palustris (strain ATCC BAA-98 / CGA009) OX=258594 GN=RPA4442 PE=3 SV=1,rpa:TX73_023050,,,,Background / low-importance,Background,50,True,Ac+KL_an,Regime-invariant importance,767637990.3986224,0.0,1535275980.797245,1535275980.797245,7.894088271878915e+18,0.07464675640914521,7.30482018757568e+18,0.3075015446434901,0.6281977902611812,6.952106363454769e-06,7.745162399759804e-06,0.6697806232709751,0.7351361551318085,HH,3.380956062878084e-06,2.323274007777445,0.0,0.0,0.0,0.0,0.0,11260346964.70505,0.0,0.0,0.0,0.0,0.0,1021860881.67291,0.0,0.0,0.0,0.0,0.125,0.125,0.125,0.006012423847747028,Ae_up,RPA4442,101,10,-0.45471877783615555,0.45471877783615555,False,Tier4_ConditionalBackground_HH
RPA2057,Q6N847,Uncharacterized protein OS=Rhodopseudomonas palustris (strain ATCC BAA-98 / CGA009) OX=258594 GN=RPA2057 PE=4 SV=1,rpa:TX73_010605,,,,Background / low-importance,Background,9,True,Ac+pCA_ae,Regime-invariant importance,755460529.7949032,1432237328.559273,78683731.03053315,-1353553597.52874,3.375430346672236e+18,0.1356943525133936,2.917403511326488e+18,0.1669603274393757,0.6281977902611812,1.003526847729493e-05,1.026410235524022e-05,0.3931937467242512,0.4102732950288286,HH,3.327322110711095e-06,4.718819166016797,0.0,0.0,0.0,0.0,0.0,0.0,635674012.9487431,0.0,4962559948.33182,629469848.2442652,5859664667.193622,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.002004009571220384,Ae_up,RPA2057,102,1,-0.6150968944808747,0.6150968944808747,True,Tier4_ConditionalBackground_HH
RPA4791,Q6N0H1,Two-component transcriptional regulator winged helix family OS=Rhodopseudomonas palustris (strain ATCC BAA-98 / CGA009) OX=258594 GN=RPA4791 PE=4 SV=1,rpa:TX73_024900,,,,Background / low-importance,Background,21,True,ANCHOR:Ac_ae,Regime-invariant importance,680677608.6978997,865282255.2278484,496072962.1679511,-369209293.0598973,3.750277381085331e+18,0.009087027986869825,3.716198505564884e+18,0.7181875549007903,0.8262821103577971,8.183974806023826e-06,7.892170722402549e-06,0.3558310000644601,0.3380729702498506,HH,3.220555843680856e-06,2.75139104055896,0.0,3968583680.662764,0.0,6922258041.822787,16.68084546809527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.1875,0.1875,0.02975341714383015,Ae_up,RPA4791,103,1,-0.6150968944808747,0.6150968944808747,True,Tier4_ConditionalBackground_HH
RPA3548,Q6N3Z4,Possible serine protease/outer membrane autotransporter OS=Rhodopseudomonas palustris (strain ATCC BAA-98 / CGA009) OX=258594 GN=RPA3548 PE=4 SV=1,,,,,Background / low-importance,Background,9,True,Ac+pCA_ae,Regime-invariant importance,627547620.624959,1255095238.351819,2.898099138030642,-1255095235.45372,2.463696205575357e+18,0.1598476352820812,2.0698801930607e+18,0.1336292187565819,0.6281977902611812,2.254646935551575e-05,2.254493777337723e-05,1.032172466499029,1.041015168433262,HH,3.073346883228285e-06,7.262400476652211,0.0,0.0,0.0,1926363828.773192,23.18479310424514,0.0,0.0,0.0,0.0,0.0,5877074537.069482,0.0,0.0,2237323540.971876,0.0,0.0,0.25,0.25,0.25,6.861388815596421e-20,Ae_up,RPA3548,104,2,-0.7644137444796071,0.7644137444796071,True,Tier4_ConditionalBackground_HH
RPA2901,Q6N5R9,DUF4124 domain-containing protein OS=Rhodopseudomonas palustris (strain ATCC BAA-98 / CGA009) OX=258594 GN=RPA2901 PE=4 SV=1,rpa:TX73_015035,,,,Background / low-importance,Background,41,True,ANCHOR:Ac_an,Regime-invariant importance,247751694.8580988,399956536.6253418,95546853.0908559,-304409683.5344859,6.559966010771233e+17,0.03531468580683678,6.328302872197318e+17,0.4808282181688106,0.667755277580088,9.955340048605572e-06,1.001325033941194e-05,0.5660943480067306,0.5886761094101971,HH,2.974591072094559e-06,5.075711530959129,3199652293.002734,0.0,0.0,0.0,141.132382149008,764374683.594465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.1875,0.1875,1.690905060725438e-20,An_up,RPA2901,105,3,0.7011770108380053,0.7011770108380053,True,Tier4_ConditionalBackground_HH
RPA3592,Q6N3V1,TackOD1 domain-containing protein OS=Rhodopseudomonas palustris (strain ATCC BAA-98 / CGA009) OX=258594 GN=RPA3592 PE=4 SV=1,rpa:TX73_018615,,,,Background / low-importance,Background,9,True,Ac+pCA_ae,Regime-invariant importance,652971648.5153046,979103532.6344541,326839764.3961551,-652263768.238299,4.091199853389024e+18,0.02599775362990379,3.984837847549917e+18,0.5439882735881529,0.7049304796910284,6.508209220767682e-06,6.210770276306989e-06,0.2130578964375875,0.2020947646642823,HH,2.8969188971827e-06,2.300526413227058,0.0,0.0,0.0,0.0,1.573254550795589,0.0,0.0,2614718113.595986,0.0,0.0,7832828261.075633,0.0,0.0,0.0,0.0,0.0,0.1875,0.125,0.125,0.5143539394108578,ns,RPA3592,106,18,-0.23162940573209054,0.23162940573209054,False,Tier4_ConditionalBackground_HH
RPA2592,Q6N6M3,histidine kinase OS=Rhodopseudomonas palustris (strain ATCC BAA-98 / CGA009) OX=258594 GN=ntrB PE=4 SV=1,rpa:TX73_013415,K07708,rpa02020,Two-component system,Background / low-importance,Background,9,True,Ac+pCA_ae,Regime-invariant importance,645021704.7708468,720835791.6445694,569207617.8971243,-151628173.7474451,2.469138222998196e+18,0.002327846904219485,2.4633904472297e+18,0.8554635719920876,0.9161404524059914,1.593118342994129e-05,1.518415420983573e-05,0.6943130577330828,0.6629664236600802,HH,2.840909479089879e-06,3.728829272162721,0.0,0.0,0.0,0.0,0.0,2087970627.711642,0.0,0.0,0.0,0.0,5766686333.156555,0.0,0.0,0.0,0.0,2465690315.465352,0.1875,0.1875,0.1875,0.8586519414128778,ns,RPA2592,107,14,-0.36688938014314376,0.36688938014314376,False,Tier4_ConditionalBackground_HH
RPA0453,Q6NCL9,Possible NifU-like domain (Residues 119-187) OS=Rhodopseudomonas palustris (strain ATCC BAA-98 / CGA009) OX=258594 GN=RPA0453 PE=4 SV=1,rpa:TX73_002350,,,,Background / low-importance,Background,9,True,Ac+pCA_ae,Regime-invariant importance,620873903.1694326,1158065983.777577,83681822.56128828,-1074384161.216289,5.340793041795902e+18,0.05403229992433302,5.052217710327796e+18,0.3852786345438061,0.6281977902611812,7.66295763540046e-06,7.27144966858236e-06,0.2720338229554371,0.256571099879817,HH,2.81733894536274e-06,4.352339644626176,0.0,0.0,0.0,0.0,6.203486744013035,0.0,0.0,0.0,0.0,669454574.2868195,9264527870.220615,0.0,0.0,0.0,0.0,0.0,0.1875,0.1875,0.1875,3.737105390473984e-17,Ae_up,RPA0453,108,2,-0.7644137444796071,0.7644137444796071,True,Tier4_ConditionalBackground_HH
RPA2543,Q6N6S1,TrapT family dctP subunit C4-dicarboxylate periplasmic binding protein OS=Rhodopseudomonas palustris (strain ATCC BAA-98 / CGA009) OX=258594 GN=RPA2543 PE=3 SV=1,rpa:TX73_013140,K11688,rpa02020,Two-component system,Background / low-importance,Background,9,True,Ac+pCA_ae,Regime-invariant importance,505978115.3959929,812247775.5576488,199708455.2343369,-612539320.3233118,2.177790168498737e+18,0.04307169078653623,2.083989063763201e+18,0.4351694978219349,0.6399130932432725,2.808066332448936e-05,2.772455673922249e-05,1.314817770630932,1.307039625141922,HH,2.713164090780272e-06,8.46648596157869,0.0,0.0,0.0,0.0,36.31736831371632,0.0,0.0,1597667605.557327,0.0,0.0,5808155617.950667,0.0,0.0,689826586.5105226,0.0,0.0,0.25,0.25,0.25,0.01016915855399741,An_up,RPA2543,109,21,-0.22975749914286836,0.22975749914286836,False,Tier4_ConditionalBackground_HH
RPA0485,Q6NCI7,Possible urea/short-chain amide ABC transporter OS=Rhodopseudomonas palustris (strain ATCC BAA-98 / CGA009) OX=258594 GN=RPA0485 PE=4 SV=1,rpa:TX73_002515,K01999,"rpa02010,rpa02024","ABC transporters, Quorum sensing",Background / low-importance,Background,9,True,Ac+pCA_ae,Regime-invariant importance,605204729.2564102,872246864.3574648,338162594.1553557,-534084270.2021091,1.720308340857268e+18,0.04145274438638934,1.648996838937938e+18,0.4374507744351237,0.6404722884046419,8.892241007422323e-06,8.672140373844145e-06,0.3348164385445054,0.3285103653627035,HH,2.665541080893359e-06,4.277563806621761,0.0,0.0,0.0,0.0,0.0,0.0,3500611144.154771,0.0,0.0,0.0,3477363770.704947,0.0,2705300753.242846,0.0,0.0,0.0,0.1875,0.1875,0.1875,0.03224747296672634,An_up,RPA0485,110,12,-0.4180329012457563,0.4180329012457563,False,Tier4_ConditionalBackground_HH
RPA2749,Q6N669,DUF169 domain-containing protein OS=Rhodopseudomonas palustris (strain ATCC BAA-98 / CGA009) OX=258594 GN=RPA2749 PE=4 SV=1,rpa:TX73_014245,,,,Background / low-importance,Background,9,True,Ac+pCA_ae,Regime-invariant importance,574486283.7551166,603016460.6740035,545956106.8362297,-57060353.8377738,1.836258103225437e+18,0.0004432770064258531,1.835444132230414e+18,0.936552738314059,0.9609953470520745,8.709049757917618e-05,8.611684634034966e-05,4.328599478174236,4.306058900410109,HH,2.530245908092105e-06,8.75828262295274,0.0,0.0,0.0,0.0,0.0,2100162563.255797,0.0,2267486291.43404,0.0,0.0,4824131685.392028,0.0,0.0,0.0,0.0,0.0,0.1875,0.1875,0.1875,0.2127242641345146,ns,RPA2749,111,16,-0.47243125291581767,0.47243125291581767,False,Tier4_ConditionalBackground_HH
RPA2502,Q6N6W2,DUF3035 domain-containing protein OS=Rhodopseudomonas palustris (strain ATCC BAA-98 / CGA009) OX=258594 GN=RPA2502 PE=4 SV=1,rpa:TX73_012930,,,,Background / low-importance,Background,21,True,ANCHOR:Ac_ae,Regime-invariant importance,558365705.7608626,1005374414.962754,111356996.5589712,-894017418.4037827,2.426037124980824e+18,0.08236344944800486,2.226220338878482e+18,0.2821174319646415,0.6281977902611812,3.846063850812235e-05,3.863966519063109e-05,2.674783819630411,2.696377306692044,HH,2.459245037123656e-06,6.857128671159811,0.0,0.0,0.0,6051325464.932834,0.0,0.0,1991669854.769198,0.0,0.0,890855972.4717699,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.1875,0.1875,0.9983421951430869,ns,RPA2502,112,15,0.10230004092856457,0.10230004092856457,False,Tier4_ConditionalBackground_HH
RPA3360,Q6N4H7,Putative capsule polysaccharide export outer membrane protein OS=Rhodopseudomonas palustris (strain ATCC BAA-98 / CGA009) OX=258594 GN=pssN PE=4 SV=1,,,,,Background / low-importance,Background,9,True,Ac+pCA_ae,Regime-invariant importance,543673140.9187347,848388836.4376438,238957445.3998255,-609431391.0378182,2.999335071850321e+18,0.03095741318367986,2.906483416754748e+18,0.5086119013771834,0.6852396341183262,4.498446583570871e-05,4.516473923364913e-05,2.178137782281214,2.202764794034266,HH,2.394533653888928e-06,7.906170277282978,0.0,0.0,0.0,0.0,0.0,1911659563.198604,0.0,0.0,0.0,0.0,6787110691.50115,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.125,5.339001040020385e-22,An_up,RPA3360,113,3,0.7011770108380053,0.7011770108380053,True,Tier4_ConditionalBackground_HH
RPA3972,Q6N2S6,Putative diheme cytochrome c-553 OS=Rhodopseudomonas palustris (strain ATCC BAA-98 / CGA009) OX=258594 GN=RPA3972 PE=4 SV=1,rpa:TX73_020580,,,,Background / low-importance,Background,9,True,Ac+pCA_ae,Regime-invariant importance,474203783.8860371,381417057.4771689,566990510.2949054,185573452.8177366,1.752490254233858e+18,0.004912653052919809,1.743880877636183e+18,0.7904742328640715,0.8764198286575515,3.873243320628156e-05,3.822693780595999e-05,1.858830639471626,1.846440348602326,HH,2.088565415237822e-06,6.851962192100876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3051336459.817351,0.0,4535924082.359243,0.0,0.0,0.0,0.125,0.125,0.125,0.002261074971343591,An_up,RPA3972,114,17,0.34558391883036077,0.34558391883036077,False,Tier4_ConditionalBackground_HH
